difficulty_level,level_name,feature_type,model,seed,fold,auc,mean_neg_dist_bio,n_unique_negatives,n_sampled,replacement_used,is_anchor
4,moderate_easy,biophysical,lr,1,3,0.8055066291246377,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,1,4,0.7760259621858755,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,1,0,0.8723904315824691,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,1,1,0.8426501035196687,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,1,2,0.8455796252927401,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,1,3,0.8528623008020215,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,1,4,0.8249099813062226,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,1,0,0.7285379725660757,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,1,1,0.7107012150490412,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,1,2,0.687115255938441,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,1,3,0.6978926537835587,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,1,4,0.684271716356428,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,1,0,0.8726789896286383,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,1,1,0.846410272497229,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,1,2,0.834923887587822,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,1,3,0.8553390706255936,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,1,4,0.8326425975568446,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,2,0,0.793592237070498,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,2,1,0.809433978048454,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,2,2,0.7609228580990629,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,2,3,0.767151358517236,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,2,4,0.7842146433695729,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,2,0,0.8492544492544494,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,2,1,0.8600714429125954,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,2,2,0.8294385876840696,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,2,3,0.8380025175538743,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,2,4,0.8403686150165024,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,2,0,0.7047075307944873,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,2,1,0.7074270512648908,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,2,2,0.6619561579651941,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,2,3,0.6674737894204189,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,2,4,0.6531663996452728,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,2,0,0.8486019616454401,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,2,1,0.8614015861330477,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,2,2,0.8277735943775102,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,2,3,0.8520623450052485,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,2,4,0.8521064014021762,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,3,0,0.8264291545433613,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,3,1,0.8131870431045665,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,3,2,0.7564325626526585,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,3,3,0.7600301122937622,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,3,4,0.7746576718336738,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,3,0,0.8773826219831286,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,3,1,0.877611653004264,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,3,2,0.8176631980459732,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,3,3,0.8247506325672822,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,3,4,0.8254670394054036,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,3,0,0.7152994369204362,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,3,1,0.7180481803688221,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,3,2,0.6531686017331951,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,3,3,0.6797348445243722,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,3,4,0.7069076634637919,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,3,0,0.8770100265840537,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,3,1,0.8746825008264394,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,3,2,0.815149563355305,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,3,3,0.8305221555383618,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,3,4,0.8353434999497807,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,4,0,0.8065269040289118,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,4,1,0.7948785506373582,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,4,2,0.7710116804744122,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,4,3,0.775556810339419,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,lr,4,4,0.7707408693324187,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,4,0,0.8624723932539152,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,4,1,0.8487612499581786,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,4,2,0.8279419698306687,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,4,3,0.8402660141790576,2.6691258,4890,2445,False,False
4,moderate_easy,biophysical,rf,4,4,0.8310361127262536,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,4,0,0.6965349350823183,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,4,1,0.7027919970557729,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,4,2,0.657627855819536,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,4,3,0.6545580023840893,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,lr,4,4,0.668024780700837,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,4,0,0.8653543702315621,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,4,1,0.859927565325036,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,4,2,0.8304721119786549,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,4,3,0.8457828805654892,2.6691258,4890,2445,False,False
4,moderate_easy,sequence,rf,4,4,0.8322994097641985,2.6691258,4890,2445,False,False
5,moderate_hard,biophysical,lr,0,0,0.7370095218164696,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,0,1,0.756228011392193,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,0,2,0.7134738357494392,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,0,3,0.7270134052742748,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,0,4,0.6863501967656,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,0,0,0.780315998744376,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,0,1,0.8183740995141564,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,0,2,0.8001104824399878,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,0,3,0.7634648765083548,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,0,4,0.7634547104555511,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,0,0,0.6084252380454118,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,0,1,0.612983749371754,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,0,2,0.6104531454015869,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,0,3,0.6340924775707384,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,0,4,0.6022532902303057,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,0,0,0.8043779428691011,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,0,1,0.821527894119618,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,0,2,0.8103677726070508,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,0,3,0.7947675512892904,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,0,4,0.7876562519603374,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,1,0,0.7188369999790677,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,1,1,0.7352618808567604,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,1,2,0.7185931749749079,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,1,3,0.7311665607120152,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,1,4,0.7209090300779551,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,1,0,0.7915893914972894,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,1,1,0.7975861780455153,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,1,2,0.7835772833723653,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,1,3,0.8071485930337605,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,1,4,0.7890361002375457,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,1,0,0.5983086680761099,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,1,1,0.622879016064257,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,1,2,0.6026806624289059,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,1,3,0.6044434034864656,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,1,4,0.6090367693800395,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,1,0,0.7942645427333431,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,1,1,0.8073920682730924,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,1,2,0.8038432586149215,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,1,3,0.8130081640847191,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,1,4,0.7989435912877647,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,2,0,0.7273789579494053,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,2,1,0.737655357742694,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,2,2,0.7103880896620944,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,2,3,0.7355919442875964,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,2,4,0.7005007704160247,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,2,0,0.7758041547997989,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,2,1,0.7942055760833053,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,2,2,0.7868810639009702,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,2,3,0.806089884350754,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,2,4,0.7433174783948548,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,2,0,0.6379460546155135,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,2,1,0.6322010413167618,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,2,2,0.6394697223151555,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,2,3,0.6278269234790974,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,2,4,0.616056474844242,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,2,0,0.7928338080080415,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,2,1,0.8044843802485724,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,2,2,0.8004307460689193,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,2,3,0.8246606855302507,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,2,4,0.7793511757218464,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,3,0,0.71384956399908,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,3,1,0.7622330149976744,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,3,2,0.7073392116182573,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,3,3,0.6773297059746783,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,3,4,0.7010731372745825,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,3,0,0.7766922481754877,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,3,1,0.8276713166860127,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,3,2,0.7826010574220318,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,3,3,0.7654619650517945,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,3,4,0.7625924253069691,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,3,0,0.6024675351832877,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,3,1,0.6574630086700721,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,3,2,0.6182237986882612,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,3,3,0.6011426179763524,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,3,4,0.6244186824584295,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,3,0,0.7904309822044709,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,3,1,0.834124632810503,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,3,2,0.800800595636461,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,3,3,0.7783614104844616,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,3,4,0.7842350028438556,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,4,0,0.7120088753061353,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,4,1,0.7414450103754009,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,4,2,0.7290565185383483,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,4,3,0.6908410041841004,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,lr,4,4,0.7194012241602202,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,4,0,0.7742030016955185,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,4,1,0.8000586891362217,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,4,2,0.7684379601124348,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,4,3,0.7661757322175731,2.2195108,4889,2445,False,False
5,moderate_hard,biophysical,rf,4,4,0.7872195330117437,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,4,0,0.6372972180939024,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,4,1,0.6239577438219204,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,4,2,0.6195957703118726,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,4,3,0.6031757322175731,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,lr,4,4,0.6082980156555282,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,4,0,0.7858957988822138,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,4,1,0.819820159718292,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,4,2,0.8151770178021683,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,4,3,0.7747280334728033,2.2195108,4889,2445,False,False
5,moderate_hard,sequence,rf,4,4,0.8124725442534337,2.2195108,4889,2445,False,False
6,hard,biophysical,lr,0,0,0.7142863126151783,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,0,1,0.6969513215122114,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,0,2,0.6554844377510041,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,0,3,0.6682854331944823,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,0,4,0.6860192745281757,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,0,0,0.7724367565756409,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,0,1,0.7481473737035798,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,0,2,0.7480421686746987,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,0,3,0.7218135767065079,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,0,4,0.7538482130906171,1.8654464,4890,2445,False,False
6,hard,sequence,lr,0,0,0.5570991790919753,1.8654464,4890,2445,False,False
6,hard,sequence,lr,0,1,0.579077450652392,1.8654464,4890,2445,False,False
6,hard,sequence,lr,0,2,0.5699464524765729,1.8654464,4890,2445,False,False
6,hard,sequence,lr,0,3,0.5672869612542649,1.8654464,4890,2445,False,False
6,hard,sequence,lr,0,4,0.5543518270646499,1.8654464,4890,2445,False,False
6,hard,sequence,rf,0,0,0.7959205897135198,1.8654464,4890,2445,False,False
6,hard,sequence,rf,0,1,0.7943919371027099,1.8654464,4890,2445,False,False
6,hard,sequence,rf,0,2,0.7958417001338688,1.8654464,4890,2445,False,False
6,hard,sequence,rf,0,3,0.7866451761455215,1.8654464,4890,2445,False,False
6,hard,sequence,rf,0,4,0.7884528510239592,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,1,0,0.6964592153127714,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,1,1,0.6890072242184919,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,1,2,0.6771663763649762,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,1,3,0.6935311766404297,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,1,4,0.6740924921304668,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,1,0,0.7682734950930825,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,1,1,0.745332703079182,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,1,2,0.7559288537549407,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,1,3,0.7611109018859555,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,1,4,0.7007191413836984,1.8654464,4890,2445,False,False
6,hard,sequence,lr,1,0,0.5810134389540861,1.8654464,4890,2445,False,False
6,hard,sequence,lr,1,1,0.5965439204875824,1.8654464,4890,2445,False,False
6,hard,sequence,lr,1,2,0.5949788973001942,1.8654464,4890,2445,False,False
6,hard,sequence,lr,1,3,0.5942580248308414,1.8654464,4890,2445,False,False
6,hard,sequence,lr,1,4,0.5803571428571429,1.8654464,4890,2445,False,False
6,hard,sequence,rf,1,0,0.7795894049182459,1.8654464,4890,2445,False,False
6,hard,sequence,rf,1,1,0.7948480906227385,1.8654464,4890,2445,False,False
6,hard,sequence,rf,1,2,0.7938760300127286,1.8654464,4890,2445,False,False
6,hard,sequence,rf,1,3,0.79103428363399,1.8654464,4890,2445,False,False
6,hard,sequence,rf,1,4,0.7516157658562721,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,2,0,0.7198373513905116,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,2,1,0.6566149161842942,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,2,2,0.6845860566448803,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,2,3,0.7103246318607764,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,2,4,0.6909334225493475,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,2,0,0.7769988735201866,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,2,1,0.6932236423863218,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,2,2,0.768543656778951,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,2,3,0.7663403614457831,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,2,4,0.7570550351288057,1.8654464,4890,2445,False,False
6,hard,sequence,lr,2,0,0.5775826329476501,1.8654464,4890,2445,False,False
6,hard,sequence,lr,2,1,0.5452454244320274,1.8654464,4890,2445,False,False
6,hard,sequence,lr,2,2,0.5827258253728842,1.8654464,4890,2445,False,False
6,hard,sequence,lr,2,3,0.5783634538152611,1.8654464,4890,2445,False,False
6,hard,sequence,lr,2,4,0.5904524924723987,1.8654464,4890,2445,False,False
6,hard,sequence,rf,2,0,0.7999639861472296,1.8654464,4890,2445,False,False
6,hard,sequence,rf,2,1,0.7389124033860875,1.8654464,4890,2445,False,False
6,hard,sequence,rf,2,2,0.783911513323278,1.8654464,4890,2445,False,False
6,hard,sequence,rf,2,3,0.8117093373493977,1.8654464,4890,2445,False,False
6,hard,sequence,rf,2,4,0.7944588491134158,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,3,0,0.7129988209971595,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,3,1,0.6994437939110071,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,3,2,0.6777399050626294,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,3,3,0.687212576942551,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,3,4,0.679092050209205,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,3,0,0.7905025237373972,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,3,1,0.7370399799263968,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,3,2,0.7627527655214237,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,3,3,0.7626591680370914,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,3,4,0.7373263598326361,1.8654464,4890,2445,False,False
6,hard,sequence,lr,3,0,0.5807491073563903,1.8654464,4890,2445,False,False
6,hard,sequence,lr,3,1,0.5696428571428571,1.8654464,4890,2445,False,False
6,hard,sequence,lr,3,2,0.5717613600719349,1.8654464,4890,2445,False,False
6,hard,sequence,lr,3,3,0.5790515405248204,1.8654464,4890,2445,False,False
6,hard,sequence,lr,3,4,0.5654979079497908,1.8654464,4890,2445,False,False
6,hard,sequence,rf,3,0,0.8055358588888842,1.8654464,4890,2445,False,False
6,hard,sequence,rf,3,1,0.7893902643024423,1.8654464,4890,2445,False,False
6,hard,sequence,rf,3,2,0.7712427594571423,1.8654464,4890,2445,False,False
6,hard,sequence,rf,3,3,0.822669127154496,1.8654464,4890,2445,False,False
6,hard,sequence,rf,3,4,0.7421548117154813,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,4,0,0.7092687674083022,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,4,1,0.6855466135724803,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,4,2,0.6603165973108048,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,4,3,0.7041174379456724,1.8654464,4890,2445,False,False
6,hard,biophysical,lr,4,4,0.7004021307489843,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,4,0,0.7864315916641499,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,4,1,0.7309680765627092,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,4,2,0.7239246356203342,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,4,3,0.7616862884506806,1.8654464,4890,2445,False,False
6,hard,biophysical,rf,4,4,0.7653372500282454,1.8654464,4890,2445,False,False
6,hard,sequence,lr,4,0,0.5923730662102755,1.8654464,4890,2445,False,False
6,hard,sequence,lr,4,1,0.5802854370231563,1.8654464,4890,2445,False,False
6,hard,sequence,lr,4,2,0.5765835093369022,1.8654464,4890,2445,False,False
6,hard,sequence,lr,4,3,0.5967545638945233,1.8654464,4890,2445,False,False
6,hard,sequence,lr,4,4,0.5924419504805901,1.8654464,4890,2445,False,False
6,hard,sequence,rf,4,0,0.7946030068123091,1.8654464,4890,2445,False,False
6,hard,sequence,rf,4,1,0.7811956230758934,1.8654464,4890,2445,False,False
6,hard,sequence,rf,4,2,0.7618493967085589,1.8654464,4890,2445,False,False
6,hard,sequence,rf,4,3,0.7992681039710587,1.8654464,4890,2445,False,False
6,hard,sequence,rf,4,4,0.801210995200375,1.8654464,4890,2445,False,False
7,very_hard,biophysical,lr,0,0,0.6851977429509075,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,0,1,0.7136438062454721,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,0,2,0.6959276779144329,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,0,3,0.6705921754966194,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,0,4,0.6314503420064377,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,0,0,0.7149010448061082,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,0,1,0.7745825952587343,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,0,2,0.7583349101229896,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,0,3,0.7058170933372407,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,0,4,0.696159133583691,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,0,0,0.5530858616301655,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,0,1,0.5755097425847058,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,0,2,0.5945464101755492,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,0,3,0.5797040169133192,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,0,4,0.5616659401824033,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,0,0,0.7543617306275534,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,0,1,0.7828783443678103,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,0,2,0.7833154630505624,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,0,3,0.7442697758147909,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,0,4,0.7474768642703863,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,1,0,0.6655737704918033,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,1,1,0.6908370737589602,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,1,2,0.6533537975133513,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,1,3,0.6640387987128468,1.5229337,4892,2445,False,False
7,very_hard,biophysical,lr,1,4,0.6812684840853855,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,1,0,0.7155110404817665,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,1,1,0.7439350673276613,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,1,2,0.7348201926253675,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,1,3,0.7146252568238785,1.5229337,4892,2445,False,False
7,very_hard,biophysical,rf,1,4,0.7184771832659156,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,1,0,0.5707092673134827,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,1,1,0.5896990353051518,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,1,2,0.5330486749164635,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,1,3,0.5437343342664775,1.5229337,4892,2445,False,False
7,very_hard,sequence,lr,1,4,0.5748336170871382,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,1,0,0.753307962529274,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,1,1,0.7710566423259866,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,1,2,0.7789533993818923,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,1,3,0.7370918540277935,1.5229337,4892,2445,False,False
7,very_hard,sequence,rf,1,4,0.7656165684334698,1.5229337,4892,2445,False,False
